,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
18,0 ktoe,-2512 ktoe,0 ktoe,-5575 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-9251 ktoe,-10435 ktoe,-27773 ktoe,Losses,2006
19,13701 ktoe,59 ktoe,95612 ktoe,130696 ktoe,0 ktoe,0 ktoe,0 ktoe,2428 ktoe,58590 ktoe,122685 ktoe,423770 ktoe,Total final consumption,2006
20,7504 ktoe,5 ktoe,10868 ktoe,31594 ktoe,0 ktoe,0 ktoe,0 ktoe,363 ktoe,30401 ktoe,47228 ktoe,127963 ktoe,Industry,2006
21,0 ktoe,12 ktoe,50574 ktoe,33567 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7384 ktoe,0 ktoe,91538 ktoe,Transport,2006
22,3214 ktoe,0 ktoe,6459 ktoe,39565 ktoe,0 ktoe,0 ktoe,0 ktoe,1246 ktoe,9676 ktoe,54887 ktoe,115046 ktoe,Residential,2006
23,2269 ktoe,34 ktoe,955 ktoe,3776 ktoe,0 ktoe,0 ktoe,0 ktoe,578 ktoe,9664 ktoe,17440 ktoe,34717 ktoe,Commercial and public services,2006
24,138 ktoe,8 ktoe,4123 ktoe,487 ktoe,0 ktoe,0 ktoe,0 ktoe,240 ktoe,1442 ktoe,3119 ktoe,9556 ktoe,Agriculture / forestry,2006
25,3 ktoe,0 ktoe,464 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,24 ktoe,12 ktoe,503 ktoe,Fishing,2006
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified,2006
27,573 ktoe,0 ktoe,22169 ktoe,21706 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,44448 ktoe,Non-energy use,2006
0,162959 ktoe,490038 ktoe,0 ktoe,521997 ktoe,42052 ktoe,15223 ktoe,418 ktoe,6582 ktoe,0 ktoe,0 ktoe,1239269 ktoe,Production,2007
1,14212 ktoe,2706 ktoe,37 ktoe,5989 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,488 ktoe,0 ktoe,23432 ktoe,Imports,2007
2,-65026 ktoe,-259870 ktoe,-94309 ktoe,-155008 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1588 ktoe,0 ktoe,-575801 ktoe,Exports,2007
3,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,International marine bunkers,2007
4,0 ktoe,0 ktoe,-5494 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5494 ktoe,International aviation bunkers,2007
5,-1194 ktoe,-697 ktoe,-19 ktoe,-6914 ktoe,0 ktoe,0 ktoe,0 ktoe,97 ktoe,0 ktoe,0 ktoe,-8727 ktoe,Stock changes,2007
