,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
27,0 ktoe,0 ktoe,312 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,312 ktoe,Non-energy use,2007
0,0 ktoe,114773 ktoe,0 ktoe,2706 ktoe,0 ktoe,300 ktoe,0 ktoe,38 ktoe,0 ktoe,0 ktoe,117816 ktoe,Production,2008
1,0 ktoe,0 ktoe,3431 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,256 ktoe,0 ktoe,3687 ktoe,Imports,2008
2,0 ktoe,-88691 ktoe,-4056 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-92747 ktoe,Exports,2008
3,0 ktoe,0 ktoe,-128 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-128 ktoe,International marine bunkers,2008
4,0 ktoe,0 ktoe,-774 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-774 ktoe,International aviation bunkers,2008
5,0 ktoe,0 ktoe,25 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,25 ktoe,Stock changes,2008
6,0 ktoe,26081 ktoe,-1502 ktoe,2706 ktoe,0 ktoe,300 ktoe,0 ktoe,38 ktoe,256 ktoe,0 ktoe,27879 ktoe,TPES,2008
7,0 ktoe,1703 ktoe,-1443 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,260 ktoe,Transfers,2008
8,0 ktoe,-917 ktoe,-144 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1061 ktoe,Statistical differences,2008
9,0 ktoe,-2705 ktoe,-3369 ktoe,-2577 ktoe,0 ktoe,-300 ktoe,0 ktoe,0 ktoe,3172 ktoe,0 ktoe,-5779 ktoe,Electricity plants,2008
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2008
