,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
19,271 ktoe,0 ktoe,6823 ktoe,1628 ktoe,0 ktoe,0 ktoe,10 ktoe,1183 ktoe,2878 ktoe,2345 ktoe,15138 ktoe,Total final consumption,2007
20,217 ktoe,0 ktoe,748 ktoe,715 ktoe,0 ktoe,0 ktoe,0 ktoe,147 ktoe,851 ktoe,127 ktoe,2805 ktoe,Industry,2007
21,0 ktoe,0 ktoe,4684 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,31 ktoe,0 ktoe,4720 ktoe,Transport,2007
22,8 ktoe,0 ktoe,515 ktoe,626 ktoe,0 ktoe,0 ktoe,9 ktoe,918 ktoe,890 ktoe,1479 ktoe,4445 ktoe,Residential,2007
23,1 ktoe,0 ktoe,80 ktoe,229 ktoe,0 ktoe,0 ktoe,1 ktoe,57 ktoe,945 ktoe,692 ktoe,2006 ktoe,Commercial and public services,2007
24,45 ktoe,0 ktoe,327 ktoe,45 ktoe,0 ktoe,0 ktoe,0 ktoe,55 ktoe,162 ktoe,47 ktoe,681 ktoe,Agriculture / forestry,2007
25,0 ktoe,0 ktoe,164 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,164 ktoe,Fishing,2007
26,0 ktoe,0 ktoe,0 ktoe,13 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,13 ktoe,Non-specified,2007
27,0 ktoe,0 ktoe,305 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,305 ktoe,Non-energy use,2007
0,0 ktoe,10323 ktoe,0 ktoe,5713 ktoe,0 ktoe,2 ktoe,112 ktoe,1517 ktoe,0 ktoe,1 ktoe,17668 ktoe,Production,2008
1,7800 ktoe,6598 ktoe,4148 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,12 ktoe,325 ktoe,4 ktoe,18887 ktoe,Imports,2008
2,-93 ktoe,-5387 ktoe,-4724 ktoe,-1706 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1649 ktoe,0 ktoe,-13558 ktoe,Exports,2008
3,0 ktoe,0 ktoe,-1493 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1493 ktoe,International marine bunkers,2008
4,0 ktoe,0 ktoe,-654 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-654 ktoe,International aviation bunkers,2008
5,1205 ktoe,211 ktoe,-45 ktoe,-273 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1099 ktoe,Stock changes,2008
6,8913 ktoe,11745 ktoe,-2767 ktoe,3735 ktoe,0 ktoe,2 ktoe,112 ktoe,1529 ktoe,-1324 ktoe,5 ktoe,21949 ktoe,TPES,2008
7,0 ktoe,-3 ktoe,21 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,18 ktoe,Transfers,2008
8,-2 ktoe,26 ktoe,80 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,1 ktoe,-4 ktoe,100 ktoe,Statistical differences,2008
9,-1163 ktoe,0 ktoe,-122 ktoe,0 ktoe,0 ktoe,-2 ktoe,-106 ktoe,-15 ktoe,633 ktoe,0 ktoe,-775 ktoe,Electricity plants,2008
10,-7372 ktoe,-878 ktoe,-343 ktoe,-1401 ktoe,0 ktoe,0 ktoe,0 ktoe,-476 ktoe,3975 ktoe,2448 ktoe,-4048 ktoe,CHP plants,2008
11,-16 ktoe,0 ktoe,-83 ktoe,-159 ktoe,0 ktoe,0 ktoe,-1 ktoe,-440 ktoe,-1 ktoe,696 ktoe,-3 ktoe,Heat plants,2008
12,29 ktoe,0 ktoe,-1 ktoe,-28 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2008
13,0 ktoe,-10890 ktoe,10820 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-69 ktoe,Oil refineries,2008
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2008
