,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
26,0 ktoe,0 ktoe,183 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,106 ktoe,0 ktoe,295 ktoe,Non-specified,2008
27,0 ktoe,0 ktoe,553 ktoe,1136 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1689 ktoe,Non-energy use,2008
0,0 ktoe,18731 ktoe,0 ktoe,5276 ktoe,0 ktoe,160 ktoe,0 ktoe,6 ktoe,0 ktoe,0 ktoe,24174 ktoe,Production,2009
1,3 ktoe,7 ktoe,5312 ktoe,737 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,47 ktoe,0 ktoe,6106 ktoe,Imports,2009
2,0 ktoe,-7201 ktoe,-1419 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-53 ktoe,0 ktoe,-8673 ktoe,Exports,2009
3,0 ktoe,0 ktoe,-1107 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1107 ktoe,International marine bunkers,2009
4,0 ktoe,0 ktoe,-46 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-46 ktoe,International aviation bunkers,2009
5,0 ktoe,523 ktoe,508 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1031 ktoe,Stock changes,2009
6,3 ktoe,12061 ktoe,3248 ktoe,6013 ktoe,0 ktoe,160 ktoe,0 ktoe,6 ktoe,-6 ktoe,0 ktoe,21486 ktoe,TPES,2009
7,0 ktoe,-333 ktoe,375 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,42 ktoe,Transfers,2009
8,0 ktoe,0 ktoe,120 ktoe,3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,123 ktoe,Statistical differences,2009
9,0 ktoe,0 ktoe,-5165 ktoe,-4597 ktoe,0 ktoe,-160 ktoe,0 ktoe,0 ktoe,3724 ktoe,0 ktoe,-6198 ktoe,Electricity plants,2009
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2009
