,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
21,0 ktoe,0 ktoe,2529 ktoe,253 ktoe,0 ktoe,0 ktoe,0 ktoe,8 ktoe,40 ktoe,0 ktoe,2830 ktoe,Transport,2006
22,251 ktoe,0 ktoe,25 ktoe,24 ktoe,0 ktoe,0 ktoe,0 ktoe,635 ktoe,800 ktoe,420 ktoe,2155 ktoe,Residential,2006
23,6 ktoe,0 ktoe,65 ktoe,65 ktoe,0 ktoe,0 ktoe,33 ktoe,18 ktoe,592 ktoe,162 ktoe,941 ktoe,Commercial and public services,2006
24,6 ktoe,0 ktoe,241 ktoe,32 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,17 ktoe,0 ktoe,299 ktoe,Agriculture / forestry,2006
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2006
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified,2006
27,0 ktoe,0 ktoe,569 ktoe,245 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,814 ktoe,Non-energy use,2006
0,4811 ktoe,25 ktoe,0 ktoe,236 ktoe,3836 ktoe,247 ktoe,37 ktoe,780 ktoe,0 ktoe,0 ktoe,9972 ktoe,Production,2007
1,3064 ktoe,7274 ktoe,1626 ktoe,2753 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,263 ktoe,0 ktoe,14980 ktoe,Imports,2007
2,-1 ktoe,0 ktoe,-3846 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-25 ktoe,-648 ktoe,0 ktoe,-4520 ktoe,Exports,2007
3,0 ktoe,0 ktoe,-53 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-53 ktoe,International marine bunkers,2007
4,0 ktoe,0 ktoe,-182 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-182 ktoe,International aviation bunkers,2007
5,-23 ktoe,-40 ktoe,-30 ktoe,21 ktoe,0 ktoe,0 ktoe,0 ktoe,-8 ktoe,0 ktoe,0 ktoe,-79 ktoe,Stock changes,2007
