,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,0 ktoe,952 ktoe,0 ktoe,2362 ktoe,0 ktoe,404 ktoe,10 ktoe,1173 ktoe,0 ktoe,0 ktoe,4902 ktoe,Production,2007
1,702 ktoe,4569 ktoe,1383 ktoe,862 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,672 ktoe,0 ktoe,8188 ktoe,Imports,2007
2,0 ktoe,0 ktoe,-2071 ktoe,-614 ktoe,0 ktoe,0 ktoe,0 ktoe,-44 ktoe,-165 ktoe,0 ktoe,-2894 ktoe,Exports,2007
3,0 ktoe,0 ktoe,-23 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-23 ktoe,International marine bunkers,2007
4,0 ktoe,0 ktoe,-90 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-90 ktoe,International aviation bunkers,2007
5,-13 ktoe,11 ktoe,-92 ktoe,91 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-3 ktoe,Stock changes,2007
6,689 ktoe,5533 ktoe,-893 ktoe,2701 ktoe,0 ktoe,404 ktoe,10 ktoe,1130 ktoe,507 ktoe,0 ktoe,10080 ktoe,TPES,2007
7,0 ktoe,-139 ktoe,142 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,Transfers,2007
8,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Statistical differences,2007
9,-533 ktoe,0 ktoe,-407 ktoe,-246 ktoe,0 ktoe,-404 ktoe,-3 ktoe,-2 ktoe,853 ktoe,0 ktoe,-742 ktoe,Electricity plants,2007
10,-5 ktoe,0 ktoe,-131 ktoe,-547 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,226 ktoe,207 ktoe,-251 ktoe,CHP plants,2007
11,-1 ktoe,0 ktoe,-32 ktoe,-54 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,71 ktoe,-16 ktoe,Heat plants,2007
12,10 ktoe,0 ktoe,-10 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2007
13,0 ktoe,-5421 ktoe,5389 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-31 ktoe,Oil refineries,2007
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2007
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2007
16,0 ktoe,27 ktoe,0 ktoe,-27 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2007
17,0 ktoe,0 ktoe,-565 ktoe,-175 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-89 ktoe,-19 ktoe,-848 ktoe,Energy industry own use,2007
18,0 ktoe,0 ktoe,0 ktoe,-42 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-174 ktoe,-42 ktoe,-258 ktoe,Losses,2007
19,160 ktoe,0 ktoe,3493 ktoe,1610 ktoe,0 ktoe,0 ktoe,7 ktoe,1127 ktoe,1323 ktoe,218 ktoe,7938 ktoe,Total final consumption,2007
20,149 ktoe,0 ktoe,528 ktoe,554 ktoe,0 ktoe,0 ktoe,0 ktoe,68 ktoe,325 ktoe,44 ktoe,1668 ktoe,Industry,2007
21,0 ktoe,0 ktoe,2037 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,24 ktoe,0 ktoe,2064 ktoe,Transport,2007
22,9 ktoe,0 ktoe,258 ktoe,508 ktoe,0 ktoe,0 ktoe,2 ktoe,1055 ktoe,550 ktoe,138 ktoe,2520 ktoe,Residential,2007
23,3 ktoe,0 ktoe,107 ktoe,118 ktoe,0 ktoe,0 ktoe,4 ktoe,2 ktoe,419 ktoe,36 ktoe,689 ktoe,Commercial and public services,2007
24,0 ktoe,0 ktoe,186 ktoe,15 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,0 ktoe,207 ktoe,Agriculture / forestry,2007
25,0 ktoe,0 ktoe,32 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,32 ktoe,Fishing,2007
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified,2007
27,0 ktoe,0 ktoe,344 ktoe,415 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,759 ktoe,Non-energy use,2007
0,0 ktoe,889 ktoe,0 ktoe,2194 ktoe,0 ktoe,497 ktoe,11 ktoe,1208 ktoe,0 ktoe,0 ktoe,4799 ktoe,Production,2008
1,796 ktoe,3758 ktoe,1814 ktoe,986 ktoe,0 ktoe,0 ktoe,0 ktoe,4 ktoe,1054 ktoe,0 ktoe,8412 ktoe,Imports,2008
2,0 ktoe,0 ktoe,-1772 ktoe,-559 ktoe,0 ktoe,0 ktoe,0 ktoe,-81 ktoe,-537 ktoe,0 ktoe,-2949 ktoe,Exports,2008
3,0 ktoe,0 ktoe,-21 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-21 ktoe,International marine bunkers,2008
4,0 ktoe,0 ktoe,-104 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-104 ktoe,International aviation bunkers,2008
5,-87 ktoe,84 ktoe,-263 ktoe,-44 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-310 ktoe,Stock changes,2008
6,709 ktoe,4731 ktoe,-346 ktoe,2577 ktoe,0 ktoe,497 ktoe,11 ktoe,1132 ktoe,517 ktoe,0 ktoe,9827 ktoe,TPES,2008
7,0 ktoe,-133 ktoe,136 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,Transfers,2008
8,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Statistical differences,2008
9,-550 ktoe,0 ktoe,-318 ktoe,-122 ktoe,0 ktoe,-497 ktoe,-3 ktoe,-1 ktoe,880 ktoe,0 ktoe,-612 ktoe,Electricity plants,2008
10,-1 ktoe,0 ktoe,-144 ktoe,-504 ktoe,0 ktoe,0 ktoe,0 ktoe,-5 ktoe,219 ktoe,215 ktoe,-220 ktoe,CHP plants,2008
11,0 ktoe,0 ktoe,-25 ktoe,-61 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,71 ktoe,-15 ktoe,Heat plants,2008
12,5 ktoe,0 ktoe,-5 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,Gas works,2008
13,0 ktoe,-4611 ktoe,4556 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-56 ktoe,Oil refineries,2008
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2008
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2008
16,0 ktoe,13 ktoe,0 ktoe,-13 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2008
17,0 ktoe,0 ktoe,-392 ktoe,-171 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-82 ktoe,-21 ktoe,-665 ktoe,Energy industry own use,2008
18,0 ktoe,0 ktoe,0 ktoe,-40 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-147 ktoe,-38 ktoe,-225 ktoe,Losses,2008
19,163 ktoe,0 ktoe,3460 ktoe,1667 ktoe,0 ktoe,0 ktoe,7 ktoe,1126 ktoe,1388 ktoe,227 ktoe,8038 ktoe,Total final consumption,2008
20,153 ktoe,0 ktoe,528 ktoe,566 ktoe,0 ktoe,0 ktoe,0 ktoe,63 ktoe,326 ktoe,47 ktoe,1683 ktoe,Industry,2008
21,0 ktoe,0 ktoe,2009 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4 ktoe,24 ktoe,0 ktoe,2037 ktoe,Transport,2008
22,8 ktoe,0 ktoe,241 ktoe,549 ktoe,0 ktoe,0 ktoe,3 ktoe,1058 ktoe,577 ktoe,143 ktoe,2578 ktoe,Residential,2008
23,2 ktoe,0 ktoe,102 ktoe,129 ktoe,0 ktoe,0 ktoe,4 ktoe,2 ktoe,455 ktoe,37 ktoe,731 ktoe,Commercial and public services,2008
24,0 ktoe,0 ktoe,199 ktoe,17 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,0 ktoe,221 ktoe,Agriculture / forestry,2008
25,0 ktoe,0 ktoe,33 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,33 ktoe,Fishing,2008
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified,2008
27,0 ktoe,0 ktoe,349 ktoe,407 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,755 ktoe,Non-energy use,2008
0,0 ktoe,834 ktoe,0 ktoe,2196 ktoe,0 ktoe,637 ktoe,12 ktoe,1271 ktoe,0 ktoe,0 ktoe,4951 ktoe,Production,2009
1,455 ktoe,4178 ktoe,1173 ktoe,848 ktoe,0 ktoe,0 ktoe,0 ktoe,9 ktoe,1023 ktoe,0 ktoe,7685 ktoe,Imports,2009
2,0 ktoe,0 ktoe,-1906 ktoe,-654 ktoe,0 ktoe,0 ktoe,0 ktoe,-92 ktoe,-592 ktoe,0 ktoe,-3244 ktoe,Exports,2009
3,0 ktoe,0 ktoe,-7 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-7 ktoe,International marine bunkers,2009
4,0 ktoe,0 ktoe,-88 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-88 ktoe,International aviation bunkers,2009
5,52 ktoe,57 ktoe,84 ktoe,12 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,206 ktoe,Stock changes,2009
6,507 ktoe,5068 ktoe,-744 ktoe,2403 ktoe,0 ktoe,637 ktoe,12 ktoe,1189 ktoe,430 ktoe,0 ktoe,9503 ktoe,TPES,2009
7,0 ktoe,-121 ktoe,124 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,Transfers,2009
8,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Statistical differences,2009
9,-376 ktoe,0 ktoe,-293 ktoe,-117 ktoe,0 ktoe,-637 ktoe,-5 ktoe,-1 ktoe,936 ktoe,0 ktoe,-493 ktoe,Electricity plants,2009
10,-1 ktoe,0 ktoe,-187 ktoe,-434 ktoe,0 ktoe,0 ktoe,0 ktoe,-5 ktoe,214 ktoe,208 ktoe,-205 ktoe,CHP plants,2009
11,0 ktoe,0 ktoe,-25 ktoe,-60 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,69 ktoe,-16 ktoe,Heat plants,2009
