,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
3,0 ktoe,0 ktoe,-349 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-349 ktoe,International marine bunkers,2008
4,0 ktoe,0 ktoe,-774 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-774 ktoe,International aviation bunkers,2008
5,586 ktoe,56 ktoe,-8 ktoe,-34 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,0 ktoe,0 ktoe,601 ktoe,Stock changes,2008
6,1956 ktoe,5302 ktoe,964 ktoe,3405 ktoe,0 ktoe,1921 ktoe,2680 ktoe,1187 ktoe,0 ktoe,0 ktoe,17417 ktoe,TPES,2008
7,0 ktoe,-81 ktoe,80 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,Transfers,2008
8,48 ktoe,97 ktoe,63 ktoe,-67 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,0 ktoe,142 ktoe,Statistical differences,2008
9,-965 ktoe,0 ktoe,-32 ktoe,-1309 ktoe,0 ktoe,-1921 ktoe,-2391 ktoe,-39 ktoe,3493 ktoe,-24 ktoe,-3188 ktoe,Electricity plants,2008
10,-170 ktoe,0 ktoe,0 ktoe,-497 ktoe,0 ktoe,0 ktoe,-59 ktoe,-126 ktoe,276 ktoe,24 ktoe,-552 ktoe,CHP plants,2008
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2008
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2008
13,0 ktoe,-5318 ktoe,5378 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,60 ktoe,Oil refineries,2008
14,-114 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-114 ktoe,Coal transformation,2008
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2008
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2008
17,-56 ktoe,0 ktoe,-362 ktoe,-145 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-175 ktoe,0 ktoe,-737 ktoe,Energy industry own use,2008
18,-6 ktoe,0 ktoe,0 ktoe,-17 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-269 ktoe,0 ktoe,-292 ktoe,Losses,2008
19,692 ktoe,0 ktoe,6091 ktoe,1371 ktoe,0 ktoe,0 ktoe,230 ktoe,1023 ktoe,3328 ktoe,0 ktoe,12735 ktoe,Total final consumption,2008
20,590 ktoe,0 ktoe,466 ktoe,686 ktoe,0 ktoe,0 ktoe,138 ktoe,853 ktoe,1232 ktoe,0 ktoe,3965 ktoe,Industry,2008
21,1 ktoe,0 ktoe,4652 ktoe,1 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,5 ktoe,0 ktoe,4662 ktoe,Transport,2008
22,8 ktoe,0 ktoe,64 ktoe,117 ktoe,0 ktoe,0 ktoe,14 ktoe,162 ktoe,1071 ktoe,0 ktoe,1437 ktoe,Residential,2008
23,53 ktoe,0 ktoe,113 ktoe,140 ktoe,0 ktoe,0 ktoe,58 ktoe,5 ktoe,778 ktoe,0 ktoe,1148 ktoe,Commercial and public services,2008
24,40 ktoe,0 ktoe,350 ktoe,37 ktoe,0 ktoe,0 ktoe,20 ktoe,0 ktoe,158 ktoe,0 ktoe,605 ktoe,Agriculture / forestry,2008
25,0 ktoe,0 ktoe,102 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,12 ktoe,0 ktoe,114 ktoe,Fishing,2008
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,71 ktoe,0 ktoe,71 ktoe,Non-specified,2008
27,0 ktoe,0 ktoe,344 ktoe,389 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,733 ktoe,Non-energy use,2008
0,2654 ktoe,2771 ktoe,0 ktoe,3595 ktoe,0 ktoe,2082 ktoe,3127 ktoe,1109 ktoe,0 ktoe,0 ktoe,15338 ktoe,Production,2009
1,356 ktoe,4895 ktoe,2269 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7520 ktoe,Imports,2009
2,-1478 ktoe,-2370 ktoe,-210 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4058 ktoe,Exports,2009
3,0 ktoe,0 ktoe,-341 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-341 ktoe,International marine bunkers,2009
4,0 ktoe,0 ktoe,-737 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-737 ktoe,International aviation bunkers,2009
5,-58 ktoe,-55 ktoe,36 ktoe,-88 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-164 ktoe,Stock changes,2009
6,1474 ktoe,5240 ktoe,1018 ktoe,3507 ktoe,0 ktoe,2082 ktoe,3127 ktoe,1109 ktoe,0 ktoe,0 ktoe,17559 ktoe,TPES,2009
7,0 ktoe,-77 ktoe,79 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,Transfers,2009
8,44 ktoe,55 ktoe,-135 ktoe,-89 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,17 ktoe,0 ktoe,-107 ktoe,Statistical differences,2009
9,-621 ktoe,0 ktoe,-2 ktoe,-1164 ktoe,0 ktoe,-2082 ktoe,-2827 ktoe,-41 ktoe,3516 ktoe,-23 ktoe,-3244 ktoe,Electricity plants,2009
